ID	item	cosine_similarity(filler,prototype)
658	rookie@N@NSUBJ encourage@V@ROOT master@N@OBL	0.4627441425731287
659	master@N@NSUBJ encourage@V@ROOT rookie@N@OBL	0.4774973179727662
660	magician@N@NSUBJ hypnotize@V@ROOT crowd@N@OBJ	0.5545665973220043
661	crowd@N@NSUBJ hypnotize@V@ROOT magician@N@OBJ	0.36193151808378743
662	crowd@N@NSUBJ hypnotize@V@ROOT magician@N@OBL	0.4234939969040068
663	magician@N@NSUBJ hypnotize@V@ROOT crowd@N@OBL	0.5659113304545088
664	illusionist@N@NSUBJ entrance@V@ROOT viewer@N@OBJ	0.6048613200282681
665	viewer@N@NSUBJ entrance@V@ROOT illusionist@N@OBJ	0.34852742758851196
666	viewer@N@NSUBJ entrance@V@ROOT illusionist@N@OBL	0.4399609868845231
667	illusionist@N@NSUBJ entrance@V@ROOT viewer@N@OBL	0.4856152425562563
668	businessman@N@NSUBJ employ@V@ROOT expert@N@OBJ	0.5928920051722131
669	expert@N@NSUBJ employ@V@ROOT businessman@N@OBJ	0.3163560792296757
670	expert@N@NSUBJ employ@V@ROOT businessman@N@OBL	0.5853972362082479
671	businessman@N@NSUBJ employ@V@ROOT expert@N@OBL	0.438194828754525
672	entrepreneur@N@NSUBJ hire@V@ROOT specialist@N@OBJ	0.44093412139960386
673	specialist@N@NSUBJ hire@V@ROOT entrepreneur@N@OBJ	0.45646783791430257
674	specialist@N@NSUBJ hire@V@ROOT entrepreneur@N@OBL	0.6525828751053915
675	entrepreneur@N@NSUBJ hire@V@ROOT specialist@N@OBL	0.337480890867653
676	terrorist@N@NSUBJ petrify@V@ROOT lady@N@OBJ	0.5312263168543081
677	lady@N@NSUBJ petrify@V@ROOT terrorist@N@OBJ	0.5408528636588865
678	lady@N@NSUBJ petrify@V@ROOT terrorist@N@OBL	0.4757525483512932
679	terrorist@N@NSUBJ petrify@V@ROOT lady@N@OBL	0.5323416843401095
680	hijacker@N@NSUBJ terrify@V@ROOT wife@N@OBJ	0.5649938946648724
681	wife@N@NSUBJ terrify@V@ROOT hijacker@N@OBJ	0.3270378951234987
682	wife@N@NSUBJ terrify@V@ROOT hijacker@N@OBL	0.321197354117563
683	hijacker@N@NSUBJ terrify@V@ROOT wife@N@OBL	0.5720042238961821
684	judge@N@NSUBJ praise@V@ROOT medalist@N@OBJ	0.31975444486111404
685	medalist@N@NSUBJ praise@V@ROOT judge@N@OBJ	0.5626564722674724
686	medalist@N@NSUBJ praise@V@ROOT judge@N@OBL	0.5870298012087218
687	judge@N@NSUBJ praise@V@ROOT medalist@N@OBL	0.41378676834806305
688	panelist@N@NSUBJ congratulate@V@ROOT winner@N@OBJ	0.5400533047943917
689	winner@N@NSUBJ congratulate@V@ROOT panelist@N@OBJ	0.4921173825768961
690	winner@N@NSUBJ congratulate@V@ROOT panelist@N@OBL	0.2782110671968856
691	panelist@N@NSUBJ congratulate@V@ROOT winner@N@OBL	0.4439763781276804
692	liar@N@NSUBJ emulate@V@ROOT victor@N@OBJ	0.4075925020371699
693	victor@N@NSUBJ emulate@V@ROOT liar@N@OBJ	0.35429513660539036
694	victor@N@NSUBJ emulate@V@ROOT liar@N@OBL	0.5073957178127514
695	liar@N@NSUBJ emulate@V@ROOT victor@N@OBL	0.22581297792679778
696	deceiver@N@NSUBJ imitate@V@ROOT conqueror@N@OBJ	0.43181244344558134
697	conqueror@N@NSUBJ imitate@V@ROOT deceiver@N@OBJ	0.38991593077551157
698	conqueror@N@NSUBJ imitate@V@ROOT deceiver@N@OBL	0.39166458197016896
699	deceiver@N@NSUBJ imitate@V@ROOT conqueror@N@OBL	0.5428908847663412
700	environmentalist@N@NSUBJ caution@V@ROOT tobacconist@N@OBJ	0.27931918723789595
701	tobacconist@N@NSUBJ caution@V@ROOT environmentalist@N@OBJ	0.2510804117466582
702	tobacconist@N@NSUBJ caution@V@ROOT environmentalist@N@OBL	0.49624153446272934
703	environmentalist@N@NSUBJ caution@V@ROOT tobacconist@N@OBL	0.27271406464063885
704	ecologist@N@NSUBJ warn@V@ROOT maker@N@OBJ	0.34457238467416906
705	maker@N@NSUBJ warn@V@ROOT ecologist@N@OBJ	0.4627072836423266
706	maker@N@NSUBJ warn@V@ROOT ecologist@N@OBL	0.22639007976157932
707	ecologist@N@NSUBJ warn@V@ROOT maker@N@OBL	0.528998306923963
708	peasant@N@NSUBJ idolize@V@ROOT ancestor@N@OBJ	0.40987624974107706
709	ancestor@N@NSUBJ idolize@V@ROOT peasant@N@OBJ	0.5495729082243762
710	ancestor@N@NSUBJ idolize@V@ROOT peasant@N@OBL	0.45941215693096393
711	peasant@N@NSUBJ idolize@V@ROOT ancestor@N@OBL	0.5383186552555339
712	serf@N@NSUBJ worship@V@ROOT forefather@N@OBJ	0.38110298843240864
713	forefather@N@NSUBJ worship@V@ROOT serf@N@OBJ	0.4775815086645179
714	forefather@N@NSUBJ worship@V@ROOT serf@N@OBL	0.4126983576404273
715	serf@N@NSUBJ worship@V@ROOT forefather@N@OBL	0.49871045869181163
716	alcoholic@N@NSUBJ hassle@V@ROOT guest@N@OBJ	0.4897558276583769
717	guest@N@NSUBJ hassle@V@ROOT alcoholic@N@OBJ	0.47195513792674737
718	guest@N@NSUBJ hassle@V@ROOT alcoholic@N@OBL	0.6605773308318329
719	alcoholic@N@NSUBJ hassle@V@ROOT guest@N@OBL	0.4178009971093175
720	drunk@N@NSUBJ bother@V@ROOT visitor@N@OBJ	0.32513334091777535
721	visitor@N@NSUBJ bother@V@ROOT drunk@N@OBJ	0.5090957913101797
722	visitor@N@NSUBJ bother@V@ROOT drunk@N@OBL	0.2280336751947043
723	drunk@N@NSUBJ bother@V@ROOT visitor@N@OBL	0.5067467739181446
724	commentator@N@NSUBJ vex@V@ROOT athlete@N@OBJ	0.39989667356237235
725	athlete@N@NSUBJ vex@V@ROOT commentator@N@OBJ	0.2915165308255534
726	athlete@N@NSUBJ vex@V@ROOT commentator@N@OBL	0.4273623529739906
727	commentator@N@NSUBJ vex@V@ROOT athlete@N@OBL	0.4603461816313892
728	sportscaster@N@NSUBJ peeve@V@ROOT jock@N@OBJ	0.2565862312891688
729	jock@N@NSUBJ peeve@V@ROOT sportscaster@N@OBJ	0.33623296544133174
730	jock@N@NSUBJ peeve@V@ROOT sportscaster@N@OBL	0.4270507238301182
731	sportscaster@N@NSUBJ peeve@V@ROOT jock@N@OBL	0.4218708189930971
732	preacher@N@NSUBJ hug@V@ROOT churchgoer@N@OBJ	0.41708514967952004
733	churchgoer@N@NSUBJ hug@V@ROOT preacher@N@OBJ	0.5457824423598815
734	churchgoer@N@NSUBJ hug@V@ROOT preacher@N@OBL	0.5584377036754579
735	preacher@N@NSUBJ hug@V@ROOT churchgoer@N@OBL	0.43310046511981515
736	pastor@N@NSUBJ embrace@V@ROOT parishioner@N@OBJ	0.40733316138895104
737	parishioner@N@NSUBJ embrace@V@ROOT pastor@N@OBJ	0.4204282819355756
738	parishioner@N@NSUBJ embrace@V@ROOT pastor@N@OBL	0.7305974205708881
739	pastor@N@NSUBJ embrace@V@ROOT parishioner@N@OBL	0.4128865118461471
740	maniac@N@NSUBJ mock@V@ROOT clown@N@OBJ	0.5661010961494529
741	clown@N@NSUBJ mock@V@ROOT maniac@N@OBJ	0.42836548138577524
742	clown@N@NSUBJ mock@V@ROOT maniac@N@OBL	0.4419166565813586
743	maniac@N@NSUBJ mock@V@ROOT clown@N@OBL	0.4502745361372469
744	lunatic@N@NSUBJ ridicule@V@ROOT jester@N@OBJ	0.3799851454435236
745	jester@N@NSUBJ ridicule@V@ROOT lunatic@N@OBJ	0.4813572933299103
746	jester@N@NSUBJ ridicule@V@ROOT lunatic@N@OBL	0.3885769596542108
747	lunatic@N@NSUBJ ridicule@V@ROOT jester@N@OBL	0.4715689790340216
748	archivist@N@NSUBJ contact@V@ROOT inventor@N@OBJ	0.5304930688573435
749	inventor@N@NSUBJ contact@V@ROOT archivist@N@OBJ	0.5890960443480984
750	inventor@N@NSUBJ contact@V@ROOT archivist@N@OBL	0.36125375123071046
751	archivist@N@NSUBJ contact@V@ROOT inventor@N@OBL	0.43024153836254864
752	historian@N@NSUBJ approach@V@ROOT innovator@N@OBJ	0.2583813107511783
753	innovator@N@NSUBJ approach@V@ROOT historian@N@OBJ	0.4753090304279639
754	innovator@N@NSUBJ approach@V@ROOT historian@N@OBL	0.5456945809700218
755	historian@N@NSUBJ approach@V@ROOT innovator@N@OBL	0.4544353080813762
756	janitor@N@NSUBJ call@V@ROOT landscaper@N@OBJ	0.33920469400973263
757	landscaper@N@NSUBJ call@V@ROOT janitor@N@OBJ	0.3451786631157947
758	landscaper@N@NSUBJ call@V@ROOT janitor@N@OBL	0.44975588535237954
759	janitor@N@NSUBJ call@V@ROOT landscaper@N@OBL	0.40642534904429983
760	custodian@N@NSUBJ phone@V@ROOT gardener@N@OBJ	0.524399504189667
761	gardener@N@NSUBJ phone@V@ROOT custodian@N@OBJ	0.4955339973682842
762	gardener@N@NSUBJ phone@V@ROOT custodian@N@OBL	0.4459780287835474
763	custodian@N@NSUBJ phone@V@ROOT gardener@N@OBL	0.4806657403492487
764	drummer@N@NSUBJ annoy@V@ROOT weatherman@N@OBJ	0.26800628275309923
765	weatherman@N@NSUBJ annoy@V@ROOT drummer@N@OBJ	0.3843707485036938
766	weatherman@N@NSUBJ annoy@V@ROOT drummer@N@OBL	0.4471682673371524
767	drummer@N@NSUBJ annoy@V@ROOT weatherman@N@OBL	0.253765479129333
768	percussionist@N@NSUBJ displease@V@ROOT meteorologist@N@OBJ	0.3643707689670521
769	meteorologist@N@NSUBJ displease@V@ROOT percussionist@N@OBJ	0.48663814577244247
770	meteorologist@N@NSUBJ displease@V@ROOT percussionist@N@OBL	0.3919349374295671
771	percussionist@N@NSUBJ displease@V@ROOT meteorologist@N@OBL	0.4123492415450989
772	between@N@NSUBJ belittle@V@ROOT defendant@N@OBJ	0.4972860580477625
773	defendant@N@NSUBJ belittle@V@ROOT between@N@OBJ	0.3977705465203931
774	defendant@N@NSUBJ belittle@V@ROOT between@N@OBL	0.31202628141387945
775	between@N@NSUBJ belittle@V@ROOT defendant@N@OBL	0.5394847048226545
776	intermediary@N@NSUBJ deprecate@V@ROOT felon@N@OBJ	0.3935062690872353
777	felon@N@NSUBJ deprecate@V@ROOT intermediary@N@OBJ	0.373557205762454
778	felon@N@NSUBJ deprecate@V@ROOT intermediary@N@OBL	0.42365642469227494
779	intermediary@N@NSUBJ deprecate@V@ROOT felon@N@OBL	0.3951935606874015
780	valet@N@NSUBJ entertain@V@ROOT envoy@N@OBJ	0.5479564256473143
781	envoy@N@NSUBJ entertain@V@ROOT valet@N@OBJ	0.43992086599422675
782	envoy@N@NSUBJ entertain@V@ROOT valet@N@OBL	0.4645545838437002
783	valet@N@NSUBJ entertain@V@ROOT envoy@N@OBL	0.49239064501626584
784	manservant@N@NSUBJ amuse@V@ROOT emissary@N@OBJ	0.4019425335048922
785	emissary@N@NSUBJ amuse@V@ROOT manservant@N@OBJ	0.4363259541185329
786	emissary@N@NSUBJ amuse@V@ROOT manservant@N@OBL	0.33954705974603683
787	manservant@N@NSUBJ amuse@V@ROOT emissary@N@OBL	0.4236051477795525
788	acrobat@N@NSUBJ push@V@ROOT stranger@N@OBJ	0.5163707011034101
789	stranger@N@NSUBJ push@V@ROOT acrobat@N@OBJ	0.3297371486719183
790	stranger@N@NSUBJ push@V@ROOT acrobat@N@OBL	0.21202596185680744
791	acrobat@N@NSUBJ push@V@ROOT stranger@N@OBL	0.5265290412192913
792	gymnast@N@NSUBJ shove@V@ROOT outsider@N@OBJ	0.38437721866790087
793	outsider@N@NSUBJ shove@V@ROOT gymnast@N@OBJ	0.3936681146431473
794	outsider@N@NSUBJ shove@V@ROOT gymnast@N@OBL	0.40318854504128
795	gymnast@N@NSUBJ shove@V@ROOT outsider@N@OBL	0.39602644464358683
796	benefactor@N@NSUBJ calm@V@ROOT architect@N@OBJ	0.3040177842600661
797	architect@N@NSUBJ calm@V@ROOT benefactor@N@OBJ	0.4725384189417319
798	architect@N@NSUBJ calm@V@ROOT benefactor@N@OBL	0.3962796479634825
799	benefactor@N@NSUBJ calm@V@ROOT architect@N@OBL	0.5047539066908526
800	patron@N@NSUBJ soothe@V@ROOT draftsman@N@OBJ	0.313752590458495
801	draftsman@N@NSUBJ soothe@V@ROOT patron@N@OBJ	0.4379053176648158
802	draftsman@N@NSUBJ soothe@V@ROOT patron@N@OBL	0.4211262253510384
803	patron@N@NSUBJ soothe@V@ROOT draftsman@N@OBL	0.30007360524044024
804	therapist@N@NSUBJ laud@V@ROOT hairdresser@N@OBJ	0.38862768007271176
805	hairdresser@N@NSUBJ laud@V@ROOT therapist@N@OBJ	0.41245419368729386
806	hairdresser@N@NSUBJ laud@V@ROOT therapist@N@OBL	0.5030238383733193
807	therapist@N@NSUBJ laud@V@ROOT hairdresser@N@OBL	0.456993111185368
808	psychologist@N@NSUBJ extol@V@ROOT hairstylist@N@OBJ	0.32178903072597054
809	hairstylist@N@NSUBJ extol@V@ROOT psychologist@N@OBJ	0.34001581470283126
810	hairstylist@N@NSUBJ extol@V@ROOT psychologist@N@OBL	0.5970777140147736
811	psychologist@N@NSUBJ extol@V@ROOT hairstylist@N@OBL	0.3631897815647508
812	nobleman@N@NSUBJ marry@V@ROOT baroness@N@OBJ	0.6325046771140854
813	baroness@N@NSUBJ marry@V@ROOT nobleman@N@OBJ	0.654926569940958
814	baroness@N@NSUBJ marry@V@ROOT nobleman@N@OBL	0.5940439076229869
815	nobleman@N@NSUBJ marry@V@ROOT baroness@N@OBL	0.521650336393648
816	aristocrat@N@NSUBJ wed@V@ROOT countess@N@OBJ	0.5840912003130089
817	countess@N@NSUBJ wed@V@ROOT aristocrat@N@OBJ	0.5652358626300398
818	countess@N@NSUBJ wed@V@ROOT aristocrat@N@OBL	0.27384964681579627
819	aristocrat@N@NSUBJ wed@V@ROOT countess@N@OBL	0.3832516968602846
820	actuary@N@NSUBJ assuage@V@ROOT creditor@N@OBJ	0.4323062628278226
821	creditor@N@NSUBJ assuage@V@ROOT actuary@N@OBJ	0.304531675047909
822	creditor@N@NSUBJ assuage@V@ROOT actuary@N@OBL	0.3566730510691679
823	actuary@N@NSUBJ assuage@V@ROOT creditor@N@OBL	0.3819619576895923
824	analyst@N@NSUBJ relieve@V@ROOT investor@N@OBJ	0.22183438097727237
825	investor@N@NSUBJ relieve@V@ROOT analyst@N@OBJ	0.32461951293498503
826	investor@N@NSUBJ relieve@V@ROOT analyst@N@OBL	0.3966513118731241
827	analyst@N@NSUBJ relieve@V@ROOT investor@N@OBL	0.4063943548605583
828	sailor@N@NSUBJ frighten@V@ROOT psychic@N@OBJ	0.3455873929145158
829	psychic@N@NSUBJ frighten@V@ROOT sailor@N@OBJ	0.5807381690729244
830	psychic@N@NSUBJ frighten@V@ROOT sailor@N@OBL	0.36359212707281097
831	sailor@N@NSUBJ frighten@V@ROOT psychic@N@OBL	0.5095680842584249
832	mariner@N@NSUBJ scare@V@ROOT teller@N@OBJ	0.3492223443888709
833	teller@N@NSUBJ scare@V@ROOT mariner@N@OBJ	0.3909080127949426
834	teller@N@NSUBJ scare@V@ROOT mariner@N@OBL	0.40391632127401755
835	mariner@N@NSUBJ scare@V@ROOT teller@N@OBL	0.32663285758672944
836	assistant@N@NSUBJ flatter@V@ROOT auditor@N@OBJ	0.2815605629069089
837	auditor@N@NSUBJ flatter@V@ROOT assistant@N@OBJ	0.519589628257529
838	auditor@N@NSUBJ flatter@V@ROOT assistant@N@OBL	0.5170436510476771
839	assistant@N@NSUBJ flatter@V@ROOT auditor@N@OBL	0.37881143250696137
840	helper@N@NSUBJ compliment@V@ROOT appraiser@N@OBJ	0.24200668058930397
841	appraiser@N@NSUBJ compliment@V@ROOT helper@N@OBJ	0.47532549075305197
842	appraiser@N@NSUBJ compliment@V@ROOT helper@N@OBL	0.43976680363737275
843	helper@N@NSUBJ compliment@V@ROOT appraiser@N@OBL	0.265800514903459
844	immigrant@N@NSUBJ believe@V@ROOT trooper@N@OBJ	0.42003175922480196
845	trooper@N@NSUBJ believe@V@ROOT immigrant@N@OBJ	0.4662089495451228
846	trooper@N@NSUBJ believe@V@ROOT immigrant@N@OBL	0.4222719110641808
847	immigrant@N@NSUBJ believe@V@ROOT trooper@N@OBL	0.41318820140711865
848	foreigner@N@NSUBJ trust@V@ROOT patrolman@N@OBJ	0.23888994836839417
849	patrolman@N@NSUBJ trust@V@ROOT foreigner@N@OBJ	0.59409681536596
850	patrolman@N@NSUBJ trust@V@ROOT foreigner@N@OBL	0.5488162953636236
851	foreigner@N@NSUBJ trust@V@ROOT patrolman@N@OBL	0.36948036699357845
852	mapmaker@N@NSUBJ affront@V@ROOT farmer@N@OBJ	0.4408671701922111
853	farmer@N@NSUBJ affront@V@ROOT mapmaker@N@OBJ	0.1609564475791554
854	farmer@N@NSUBJ affront@V@ROOT mapmaker@N@OBL	0.30718860211819876
855	mapmaker@N@NSUBJ affront@V@ROOT farmer@N@OBL	0.5395601022245522
856	cartographer@N@NSUBJ insult@V@ROOT rancher@N@OBJ	0.304466487377655
857	rancher@N@NSUBJ insult@V@ROOT cartographer@N@OBJ	0.43431017192662735
858	rancher@N@NSUBJ insult@V@ROOT cartographer@N@OBL	0.3498477093632022
859	cartographer@N@NSUBJ insult@V@ROOT rancher@N@OBL	0.4631457453054195
860	poet@N@NSUBJ awe@V@ROOT entertainer@N@OBJ	0.5504342938718709
861	entertainer@N@NSUBJ awe@V@ROOT poet@N@OBJ	0.4001211498530235
862	entertainer@N@NSUBJ awe@V@ROOT poet@N@OBL	0.5458191597540395
863	poet@N@NSUBJ awe@V@ROOT entertainer@N@OBL	0.40040887722127094
864	lyricist@N@NSUBJ dazzle@V@ROOT performer@N@OBJ	0.6216127888151369
865	performer@N@NSUBJ dazzle@V@ROOT lyricist@N@OBJ	0.45828597301028573
866	performer@N@NSUBJ dazzle@V@ROOT lyricist@N@OBL	0.3850043411858748
867	lyricist@N@NSUBJ dazzle@V@ROOT performer@N@OBL	0.5279210299289361
868	peddler@N@NSUBJ test@V@ROOT manager@N@OBJ	0.5122691967750233
869	manager@N@NSUBJ test@V@ROOT peddler@N@OBJ	0.28071334124189695
870	manager@N@NSUBJ test@V@ROOT peddler@N@OBL	0.446276825523532
871	peddler@N@NSUBJ test@V@ROOT manager@N@OBL	0.4972873690103966
872	salesman@N@NSUBJ challenge@V@ROOT executive@N@OBJ	0.4152886255571382
873	executive@N@NSUBJ challenge@V@ROOT salesman@N@OBJ	0.19454371605705112
874	executive@N@NSUBJ challenge@V@ROOT salesman@N@OBL	0.5006924808790578
875	salesman@N@NSUBJ challenge@V@ROOT executive@N@OBL	0.333991881162358
876	musician@N@NSUBJ admire@V@ROOT diva@N@OBJ	0.5269063379055524
877	diva@N@NSUBJ admire@V@ROOT musician@N@OBJ	0.544905013647309
878	diva@N@NSUBJ admire@V@ROOT musician@N@OBL	0.6312633394754893
879	musician@N@NSUBJ admire@V@ROOT diva@N@OBL	0.49104101465683136
880	instrumentalist@N@NSUBJ adore@V@ROOT donna@N@OBJ	0.367950837263043
881	donna@N@NSUBJ adore@V@ROOT instrumentalist@N@OBJ	0.1331129254613107
882	donna@N@NSUBJ adore@V@ROOT instrumentalist@N@OBL	0.44977650059644914
883	instrumentalist@N@NSUBJ adore@V@ROOT donna@N@OBL	0.45569365785764715
884	general@N@NSUBJ welcome@V@ROOT hero@N@OBJ	0.5341743210507818
885	hero@N@NSUBJ welcome@V@ROOT general@N@OBJ	0.18971770329369986
886	hero@N@NSUBJ welcome@V@ROOT general@N@OBL	0.4762676924518823
887	general@N@NSUBJ welcome@V@ROOT hero@N@OBL	0.40631433462541744
888	commander@N@NSUBJ greet@V@ROOT champion@N@OBJ	0.39696303051055093
889	champion@N@NSUBJ greet@V@ROOT commander@N@OBJ	0.5830205779284078
890	champion@N@NSUBJ greet@V@ROOT commander@N@OBL	0.4014908441589239
891	commander@N@NSUBJ greet@V@ROOT champion@N@OBL	0.45749151888402284
892	cobbler@N@NSUBJ disdain@V@ROOT stonecutter@N@OBJ	0.3705402870071819
893	stonecutter@N@NSUBJ disdain@V@ROOT cobbler@N@OBJ	0.40304094898958764
894	stonecutter@N@NSUBJ disdain@V@ROOT cobbler@N@OBL	0.5136359261300042
895	cobbler@N@NSUBJ disdain@V@ROOT stonecutter@N@OBL	0.31767075146510426
896	shoemaker@N@NSUBJ scorn@V@ROOT mason@N@OBJ	0.3071369880739081
897	mason@N@NSUBJ scorn@V@ROOT shoemaker@N@OBJ	0.2581118043227306
898	mason@N@NSUBJ scorn@V@ROOT shoemaker@N@OBL	0.37075861806954646
899	shoemaker@N@NSUBJ scorn@V@ROOT mason@N@OBL	0.4515815995065
900	postman@N@NSUBJ notice@V@ROOT chaplain@N@OBJ	0.3778320147672656
901	chaplain@N@NSUBJ notice@V@ROOT postman@N@OBJ	0.25454347725490534
902	chaplain@N@NSUBJ notice@V@ROOT postman@N@OBL	0.4933218333393694
903	postman@N@NSUBJ notice@V@ROOT chaplain@N@OBL	0.47872769091404965
904	mailman@N@NSUBJ see@V@ROOT minister@N@OBJ	0.45045349667872503
905	minister@N@NSUBJ see@V@ROOT mailman@N@OBJ	0.3051788150778155
906	minister@N@NSUBJ see@V@ROOT mailman@N@OBL	0.45433832030459664
907	mailman@N@NSUBJ see@V@ROOT minister@N@OBL	0.47554919519052696
908	composer@N@NSUBJ begrudge@V@ROOT playwright@N@OBJ	0.33847187377168
909	playwright@N@NSUBJ begrudge@V@ROOT composer@N@OBJ	0.3658498384480061
910	playwright@N@NSUBJ begrudge@V@ROOT composer@N@OBL	0.4444655403095261
911	composer@N@NSUBJ begrudge@V@ROOT playwright@N@OBL	0.5188498751023372
912	songwriter@N@NSUBJ envy@V@ROOT dramatist@N@OBJ	0.3597765934481587
913	dramatist@N@NSUBJ envy@V@ROOT songwriter@N@OBJ	0.5474597846109835
914	dramatist@N@NSUBJ envy@V@ROOT songwriter@N@OBL	0.5493305211890726
915	songwriter@N@NSUBJ envy@V@ROOT dramatist@N@OBL	0.6040387604543936
916	dictator@N@NSUBJ anger@V@ROOT resident@N@OBJ	0.5678020545564808
917	resident@N@NSUBJ anger@V@ROOT dictator@N@OBJ	0.36629088842826296
918	resident@N@NSUBJ anger@V@ROOT dictator@N@OBL	0.2893075067324099
919	dictator@N@NSUBJ anger@V@ROOT resident@N@OBL	0.41641203222630807
920	despot@N@NSUBJ enrage@V@ROOT townspeople@N@OBJ	0.468369364287319
921	townspeople@N@NSUBJ enrage@V@ROOT despot@N@OBJ	0.3954799443476342
922	townspeople@N@NSUBJ enrage@V@ROOT despot@N@OBL	0.47498682590984176
923	despot@N@NSUBJ enrage@V@ROOT townspeople@N@OBL	0.2953643627275997
924	missionary@N@NSUBJ baffle@V@ROOT oracle@N@OBJ	0.32564004506360067
925	oracle@N@NSUBJ baffle@V@ROOT missionary@N@OBJ	0.39113552188585765
926	oracle@N@NSUBJ baffle@V@ROOT missionary@N@OBL	0.23626994491538023
927	missionary@N@NSUBJ baffle@V@ROOT oracle@N@OBL	0.3613633071650729
928	evangelist@N@NSUBJ mystify@V@ROOT soothsayer@N@OBJ	0.425679504001487
929	soothsayer@N@NSUBJ mystify@V@ROOT evangelist@N@OBJ	0.4425487186395535
930	soothsayer@N@NSUBJ mystify@V@ROOT evangelist@N@OBL	0.45881359064581195
931	evangelist@N@NSUBJ mystify@V@ROOT soothsayer@N@OBL	0.4703452738571028
932	trespasser@N@NSUBJ choke@V@ROOT fighter@N@OBJ	0.5085819344543182
933	fighter@N@NSUBJ choke@V@ROOT trespasser@N@OBJ	0.294408180260595
934	fighter@N@NSUBJ choke@V@ROOT trespasser@N@OBL	0.3633134495930538
935	trespasser@N@NSUBJ choke@V@ROOT fighter@N@OBL	0.4550652268171933
936	encroacher@N@NSUBJ strangle@V@ROOT warrior@N@OBJ	0.648791116290163
937	warrior@N@NSUBJ strangle@V@ROOT encroacher@N@OBJ	None
938	warrior@N@NSUBJ strangle@V@ROOT encroacher@N@OBL	None
939	encroacher@N@NSUBJ strangle@V@ROOT warrior@N@OBL	0.5515401199450851
940	broker@N@NSUBJ introduce@V@ROOT donor@N@OBJ	0.4202499682897307
941	donor@N@NSUBJ introduce@V@ROOT broker@N@OBJ	0.3361650285050767
942	donor@N@NSUBJ introduce@V@ROOT broker@N@OBL	0.2043263957761292
943	broker@N@NSUBJ introduce@V@ROOT donor@N@OBL	0.4030595436318549
944	dealer@N@NSUBJ present@V@ROOT sponsor@N@OBJ	0.4115539669834426
945	sponsor@N@NSUBJ present@V@ROOT dealer@N@OBJ	0.38412495812022684
946	sponsor@N@NSUBJ present@V@ROOT dealer@N@OBL	0.34270776896787614
947	dealer@N@NSUBJ present@V@ROOT sponsor@N@OBL	0.3306209483217938
948	shrink@N@NSUBJ commend@V@ROOT dean@N@OBJ	0.32469219526435433
949	dean@N@NSUBJ commend@V@ROOT shrink@N@OBJ	0.3183337248804414
950	dean@N@NSUBJ commend@V@ROOT shrink@N@OBL	0.24052373633906088
951	shrink@N@NSUBJ commend@V@ROOT dean@N@OBL	0.5647969417177899
952	psychiatrist@N@NSUBJ applaud@V@ROOT provost@N@OBJ	0.3457770210329142
953	provost@N@NSUBJ applaud@V@ROOT psychiatrist@N@OBJ	0.42846254694361907
954	provost@N@NSUBJ applaud@V@ROOT psychiatrist@N@OBL	0.42567585930840235
955	psychiatrist@N@NSUBJ applaud@V@ROOT provost@N@OBL	0.4276521592306871
956	refugee@N@NSUBJ provoke@V@ROOT person@N@OBJ	0.36723679040959234
957	person@N@NSUBJ provoke@V@ROOT refugee@N@OBJ	0.48684940240010777
958	person@N@NSUBJ provoke@V@ROOT refugee@N@OBL	0.46494215897868596
959	refugee@N@NSUBJ provoke@V@ROOT person@N@OBL	0.37772901129083947
960	seeker@N@NSUBJ goad@V@ROOT vagrant@N@OBJ	0.4308525635186413
961	vagrant@N@NSUBJ goad@V@ROOT seeker@N@OBJ	0.3709511401409097
962	vagrant@N@NSUBJ goad@V@ROOT seeker@N@OBL	0.3134910273134178
963	seeker@N@NSUBJ goad@V@ROOT vagrant@N@OBL	0.3726994324508156
964	interpreter@N@NSUBJ swindle@V@ROOT messenger@N@OBJ	0.27850685801213615
965	messenger@N@NSUBJ swindle@V@ROOT interpreter@N@OBJ	0.47528636004678027
966	messenger@N@NSUBJ swindle@V@ROOT interpreter@N@OBL	0.38293834832116946
967	interpreter@N@NSUBJ swindle@V@ROOT messenger@N@OBL	0.5202707380456376
968	translator@N@NSUBJ deceive@V@ROOT courier@N@OBJ	0.33733646923207306
969	courier@N@NSUBJ deceive@V@ROOT translator@N@OBJ	0.5632215387776333
970	courier@N@NSUBJ deceive@V@ROOT translator@N@OBL	0.3177857894765592
971	translator@N@NSUBJ deceive@V@ROOT courier@N@OBL	0.42007835528379345
972	gangster@N@NSUBJ hate@V@ROOT governor@N@OBJ	0.5147244866737474
973	governor@N@NSUBJ hate@V@ROOT gangster@N@OBJ	0.5506463330973813
974	governor@N@NSUBJ hate@V@ROOT gangster@N@OBL	0.41643912119950044
975	gangster@N@NSUBJ hate@V@ROOT governor@N@OBL	0.49338715048794946
976	hoodlum@N@NSUBJ abhor@V@ROOT chancellor@N@OBJ	0.32621407148168724
977	chancellor@N@NSUBJ abhor@V@ROOT hoodlum@N@OBJ	0.30302009663706464
978	chancellor@N@NSUBJ abhor@V@ROOT hoodlum@N@OBL	0.4449230725896569
979	hoodlum@N@NSUBJ abhor@V@ROOT chancellor@N@OBL	0.5110449912441036
980	planner@N@NSUBJ convince@V@ROOT customer@N@OBJ	0.5040287046028954
981	customer@N@NSUBJ convince@V@ROOT planner@N@OBJ	0.49702599048751694
